"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @global_tadka: A mother is a mother, doesn't matter if she's an elephant or a human. It's pure hypocrisy to see people outrage for an el…",FALSE,0,NA,2020-06-04 12:00:01,FALSE,NA,"1268512829822230528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",17,TRUE,FALSE,NA,NA
"RT @mukesh_18s: #JusticeForVinayaki
#KeralaElephantMurder 
#elephant
Human become so callous that he dont even care for innocent animal, &amp;…",FALSE,0,NA,2020-06-04 12:00:00,FALSE,NA,"1268512827553308678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singhsushil76",7,TRUE,FALSE,NA,NA
"RT @BodiBradra: #KeralaElephantMurder it is important  to perverse wildlife but @BJP4India is only doing politics..some days ago thousands…",FALSE,0,NA,2020-06-04 11:59:59,FALSE,NA,"1268512821140062209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",1,TRUE,FALSE,NA,NA
"RT @HarishA05530804: #KeralaElephantMurder 
Rip humanity
 justice for elephant https://t.co/xHBgWBUp6w",FALSE,0,NA,2020-06-04 11:59:57,FALSE,NA,"1268512814454505474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skrathod099",102,TRUE,FALSE,NA,NA
"RT @KoiAise: #KeralaElephantMurder
#humanityisdead #elephantlivesmatter 
All these murderers need to be prosecuted.
Ashamed to be Human,
We…",FALSE,0,NA,2020-06-04 11:59:56,FALSE,NA,"1268512809278599169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",2,TRUE,FALSE,NA,NA
"RT @namitajoshi20: @vintage_anand @shaheen916 @satishacharya @sifydotcom Savages #KeralaElephantMurder https://t.co/SrHoKu4vjc",FALSE,0,NA,2020-06-04 11:59:55,FALSE,NA,"1268512805269000192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_Utpal",1,TRUE,FALSE,NA,NA
"RT @APfactzone: No words ! Brutal murder of humanity in uncivilized way ! As humans, we have failed ! Isn't it ??

#KeralaElephantMurder ht…",FALSE,0,NA,2020-06-04 11:59:45,FALSE,NA,"1268512764881821697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",52,TRUE,FALSE,NA,NA
"just as criminals are hanged for killing fellow humans then the culprit in the #KeralaElephantMurder should atleast… https://t.co/Tcevm6e6vn",FALSE,2,NA,2020-06-04 11:59:43,TRUE,NA,"1268512755646173184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinghAnusree",0,FALSE,FALSE,NA,NA
"RT @VanshikaaT: #KeralaElephantMurder humanity is dead...<U+0001F494> https://t.co/eYeZXGJ9z7",FALSE,0,NA,2020-06-04 11:59:43,FALSE,NA,"1268512754647699457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",28,TRUE,FALSE,NA,NA
"RT @iShasAwasthi: Honestly,
I was not a animal lover before, 

But this incident made me to love them more than Humans <U+2764><U+FE0F><U+2764><U+FE0F>

#KeralaElephan…",FALSE,0,NA,2020-06-04 11:59:41,FALSE,NA,"1268512745458032640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",5,TRUE,FALSE,NA,NA
"RT @shynu_mash: One day you workship us as god,
the next day you kill us with nade !
Hard to believe you humans <U+0001F494>
#Saveelephants #Conceptar…",FALSE,0,NA,2020-06-04 11:59:40,FALSE,NA,"1268512743486681094",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkashPrabu7038",212,TRUE,FALSE,NA,NA
"RT @Yuthikaaa1: Justice Delayed is Justice Denied. We WANT ACTION AGAINST THOSE MONSTERS who brutally took away an INNOCENT #motherelephant…",FALSE,0,NA,2020-06-04 11:59:38,FALSE,NA,"1268512735765004289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",67,TRUE,FALSE,NA,NA
"RT @amara_zahid: Literacy level is highest but the humanity level is lowest.. 
#KeralaElephantMurder https://t.co/Rs8LoH4vy1",FALSE,0,NA,2020-06-04 11:59:33,FALSE,NA,"1268512713216425984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",8,TRUE,FALSE,NA,NA
"RT @abhishek3454: ""Humanity Is the Biggest Virus In the World ""

This is so so Heartbreaking Video <U+0001F494><U+0001F630>

#RIPHumanity #Elephant  #JusticeForE…",FALSE,0,NA,2020-06-04 11:59:30,FALSE,NA,"1268512702630109185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adityac09962981",1,TRUE,FALSE,NA,NA
"RT @republic: #KeralaElephantMurder | Another killing of elephant in Kerala comes to light following Malappuram incident

https://t.co/nioA…",FALSE,0,NA,2020-06-04 11:59:30,FALSE,NA,"1268512702491754496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishalk82",134,TRUE,FALSE,NA,NA
"RT @shivrajsisi25: How can someone do like that??
A big shame on humanity <U+0001F612><U+0001F611>
R I P <U+0001F494><U+0001F494>
#KeralaElephantMurder https://t.co/mjj7lklqts",FALSE,0,NA,2020-06-04 11:59:29,FALSE,NA,"1268512699148668928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",30,TRUE,FALSE,NA,NA
"RT @shahaz1985: @ShylajaVarma @ndtv Also joined the club if Fake News #elephantkerala #elephantlivesmatter #KeralaElephantMurder https://t.…",FALSE,0,NA,2020-06-04 11:59:28,FALSE,NA,"1268512691120832512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiyaMatthew",2,TRUE,FALSE,NA,NA
"FEEL THE PAIN of a Mother Elephant who has about to BORN a Baby Elephant had tried everything to SAVE THE BABY via… https://t.co/J2MQ2V7U7I",FALSE,0,NA,2020-06-04 11:59:27,TRUE,NA,"1268512687790731264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2raosanjiv",0,FALSE,FALSE,NA,NA
"RT @Pratyus_h: People who eats animal are now showing sympathy to animal..
What a way to show humanity <U+0001F44F><U+0001F44F>

#KeralaElephantMurder https://t.…",FALSE,0,NA,2020-06-04 11:59:26,FALSE,NA,"1268512685714403328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",8,TRUE,FALSE,NA,NA
"RT @sairamogirala: He asked FOOD, he was killed 

She asked FOOD, she was killed

More literacy less humanity in Gods own country !!
#keral…",FALSE,0,NA,2020-06-04 11:59:26,FALSE,NA,"1268512683067764736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vishalk57615563",177,TRUE,FALSE,NA,NA
"RT @Stellar_Hyd: Animal should not require our permission to live on earth. Animals were given the rights to be long before we arrived #Ker…",FALSE,0,NA,2020-06-04 11:59:22,FALSE,NA,"1268512666630291456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",11,TRUE,FALSE,NA,NA
"RT @NabiyaKhan11: While people outraged over the death of the pregnant Elephant &amp; rightly so, I can't help but wonder how no outrage is bei…",FALSE,0,NA,2020-06-04 11:59:19,FALSE,NA,"1268512656157061120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prnzrab",618,TRUE,FALSE,NA,NA
"RT @BipinJikadara: At this moment really RIP HUMANITY<U+0001F622>!!
Nothing to say... deadly broke my heart <U+0001F494>
#KeralaElephantMurder https://t.co/aMyzf…",FALSE,0,NA,2020-06-04 11:59:19,FALSE,NA,"1268512655855153158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",31,TRUE,FALSE,NA,NA
"RT @thisis_Khushi09: I have no words for this <U+0001F611><U+0001F97A>, 
Such a monstrous behaviour of a human being towards the elephant which is even worshippe…",FALSE,0,NA,2020-06-04 11:59:18,FALSE,NA,"1268512649655889923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hemangi_sutar",40,TRUE,FALSE,NA,NA
"RT @Dhirend23697840: Heart broken <U+0001F494><U+0001F494>
#Kerala #keralaelephant #KeralaElephantMurder https://t.co/hBJ5cSmZul",FALSE,0,NA,2020-06-04 11:59:17,FALSE,NA,"1268512645209968641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",119,TRUE,FALSE,NA,NA
"RT @ANJALI72348961: Multiple Personality Disorder

""A disorder characterised by the presence of two or more distinct personality states.""
#…",FALSE,0,NA,2020-06-04 11:59:14,FALSE,NA,"1268512636112474114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",5,TRUE,FALSE,NA,NA
"RT @Imkgauravmishra: She died a horrific, painful death, Humanity also died.

#KeralaElephantMurder

https://t.co/rJ4tE0Z91u",FALSE,0,NA,2020-06-04 11:59:14,FALSE,NA,"1268512635999473664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajaysid_heart",19,TRUE,FALSE,NA,NA
"RT @ErNavprabhat: Really shame on this. They(Animals) didn't expect that to you(Human). You didn't think about little sweetheart.  peoples…",FALSE,0,NA,2020-06-04 11:59:13,FALSE,NA,"1268512629993209857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRINCEG49122964",1,TRUE,FALSE,NA,NA
"RT @kitneka: We are not. #KeralaElephantMurder https://t.co/jvBO6becPa",FALSE,0,NA,2020-06-04 11:59:04,FALSE,NA,"1268512590910468098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",55,TRUE,FALSE,NA,NA
"RT @shkaboobacker: The malicious propaganda against Malappuram district is condemnable. Media like Twitter must be used profoundly for trut…",FALSE,0,NA,2020-06-04 11:59:03,FALSE,NA,"1268512587379081216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbdulSa29970828",26,TRUE,FALSE,NA,NA
"RT @randomaccesone: Remember that story of a guy who murdered an elephant, beheaded that elephant and then used the head of that elephant f…",FALSE,0,NA,2020-06-04 11:59:02,FALSE,NA,"1268512586020028420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_PrinceVij",1,TRUE,FALSE,NA,NA
"#KeralaElephantMurder #JusticeForElephant In this Era lethargic Govt like us.We shouldn't not expect justice. These… https://t.co/V6CQj5WKGQ",FALSE,0,NA,2020-06-04 11:59:02,TRUE,NA,"1268512585533370368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BEINGSK13",0,FALSE,FALSE,NA,NA
"RT @Black_Xat: Shameful act in #KeralaElephantMurder 
#RIPHumanity https://t.co/JLKJ1VfyAM",FALSE,0,NA,2020-06-04 11:59:02,FALSE,NA,"1268512583192965121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",107,TRUE,FALSE,NA,NA
"At this point the bhakts have started communalising every other death/accidents, Why didn't you took this blatant d… https://t.co/GHtjOjIOvp",FALSE,2,NA,2020-06-04 11:59:01,TRUE,NA,"1268512578726064128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariya_faizan",0,FALSE,FALSE,NA,NA
"RT @sipu_sandipan: <U+0001F614><U+0001F614><U+0001F614>

Take immediately action against the culprit by @CMOKerala who fed the cracker filled pineapple to the innocent elep…",FALSE,0,NA,2020-06-04 11:58:58,FALSE,NA,"1268512568961912834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivek7760",4,TRUE,FALSE,NA,NA
"RT @shynu_mash: One day you workship us as god,
the next day you kill us with nade !
Hard to believe you humans <U+0001F494>
#Saveelephants #Conceptar…",FALSE,0,NA,2020-06-04 11:58:58,FALSE,NA,"1268512568613597189",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dheenavijay06",212,TRUE,FALSE,NA,NA
"RT @ashokepandit: We r being punished by God and are under house arrest since last 3 months for constantly abusing nature. 
We continue to…",FALSE,0,NA,2020-06-04 11:58:54,FALSE,NA,"1268512550397722625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurbhiChakrawal",490,TRUE,FALSE,NA,NA
"So which group are we blaming today to instigate our hate and apathy on this crime of hate and apathy? The District… https://t.co/EqfadE0t3W",FALSE,1,NA,2020-06-04 11:58:50,TRUE,NA,"1268512534493114369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","proleshainhum",0,FALSE,FALSE,NA,NA
"RT @BeingNationali1: @truejainology If they shows us humanity then why some humans have problem to show it towards animals?

They are not t…",FALSE,0,NA,2020-06-04 11:58:50,FALSE,NA,"1268512532102295552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shukla_alakh",599,TRUE,FALSE,NA,NA
"#KeralaElephantMurder heart broken pik @sonalgoelias @MamataOfficial @BJP4Bengal @harbhajan_singh @KailashOnline… https://t.co/CG1KrJpsdv",FALSE,1,NA,2020-06-04 11:58:49,TRUE,NA,"1268512529682178050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PankajSharma825",0,FALSE,FALSE,NA,NA
"RT @Jugal_18: Does human have humanity ??
Even elephant has
#JusticeForElephant #KeralaElephantMurder
#humanityisdead #AlwaysWithYouAsim ht…",FALSE,0,NA,2020-06-04 11:58:48,FALSE,NA,"1268512525659721728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RafatHa86",19,TRUE,FALSE,NA,NA
"RT @sudhanshukhapre: I was thinking that Kerala has the high literacy rate ,but this incident make them down @KeralaGovernor #keralaelephan…",FALSE,0,NA,2020-06-04 11:58:47,FALSE,NA,"1268512522476253185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",77,TRUE,FALSE,NA,NA
"RT @AyshaRenna: If ""someone else is driving a car &amp; we're sitting behind, even then if a puppy comes under the wheel, will it be painful or…",FALSE,0,NA,2020-06-04 11:58:46,FALSE,NA,"1268512517829115906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ame_e_n",60,TRUE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 11:58:46,FALSE,NA,"1268512515102855168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamanRathi8",641,TRUE,FALSE,NA,NA
"RT @iArmySupporter: It’s intolerable. Finally! Humanity is dead. how can anyone be so cruel. <U+0001F62D>

Kerala Literacy Rate: 93.91%
Humanity : 0%…",FALSE,0,NA,2020-06-04 11:58:44,FALSE,NA,"1268512509482369024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivamtyagi1999",635,TRUE,FALSE,NA,NA
"RT @NabiyaKhan11: While people outraged over the death of the pregnant Elephant &amp; rightly so, I can't help but wonder how no outrage is bei…",FALSE,0,NA,2020-06-04 11:58:44,FALSE,NA,"1268512506819076098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamfarooqui_",618,TRUE,FALSE,NA,NA
"RT @iArmySupporter: It’s intolerable. Finally! Humanity is dead. how can anyone be so cruel. <U+0001F62D>

Kerala Literacy Rate: 93.91%
Humanity : 0%…",FALSE,0,NA,2020-06-04 11:58:43,FALSE,NA,"1268512503136477184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shukla_alakh",635,TRUE,FALSE,NA,NA
"RT @NabiyaKhan11: While people outraged over the death of the pregnant Elephant &amp; rightly so, I can't help but wonder how no outrage is bei…",FALSE,0,NA,2020-06-04 11:58:40,FALSE,NA,"1268512492717699072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shazaanqureshi",618,TRUE,FALSE,NA,NA
"RT @shynu_mash: One day you workship us as god,
the next day you kill us with nade !
Hard to believe you humans <U+0001F494>
#Saveelephants #Conceptar…",FALSE,0,NA,2020-06-04 11:58:39,FALSE,NA,"1268512486455558144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_manioffc",212,TRUE,FALSE,NA,NA
"RT @BarwarRitu: Nothing is scarier than an Angry Mother Nature..Beware Humans!!!
     #KeralaElephantMurder https://t.co/qFlFjT6ReV",FALSE,0,NA,2020-06-04 11:58:38,FALSE,NA,"1268512484383735808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shukla_alakh",744,TRUE,FALSE,NA,NA
"Life on earth is inter-connected and inter-dependent. Human beings can control others, but we have no right to enda… https://t.co/HAZL8EHUGb",FALSE,0,NA,2020-06-04 11:58:36,TRUE,NA,"1268512475118534656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MATChBOXXIndia",0,FALSE,FALSE,NA,NA
"RT @iArmySupporter: It’s intolerable. Finally! Humanity is dead. how can anyone be so cruel. <U+0001F62D>

Kerala Literacy Rate: 93.91%
Humanity : 0%…",FALSE,0,NA,2020-06-04 11:58:36,FALSE,NA,"1268512475047174146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Realujjwalkumar",635,TRUE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 11:58:35,FALSE,NA,"1268512468978085890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shukla_alakh",641,TRUE,FALSE,NA,NA
"RT @BarwarRitu: Nothing is scarier than an Angry Mother Nature..Beware Humans!!!
     #KeralaElephantMurder https://t.co/qFlFjT6ReV",FALSE,0,NA,2020-06-04 11:58:32,FALSE,NA,"1268512456722141188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivamtyagi1999",744,TRUE,FALSE,NA,NA
"RT @iamfaizee_: #keralaelephant She was pregnant.
#safoorazargar She is pregnant..
One died, one in jail.
Both victim of Humanity.<U+0001F494>

Whole…",FALSE,0,NA,2020-06-04 11:58:28,FALSE,NA,"1268512442306514945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahmood86975233",37,TRUE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 11:58:27,FALSE,NA,"1268512439156510720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivamtyagi1999",641,TRUE,FALSE,NA,NA
"RT @MemesBug10: There is a ""death penalty"" if you kill a elephant in Sri Lanka

#KeralaElephantMurder 
#keralaelephant https://t.co/cJe6JBF…",FALSE,0,NA,2020-06-04 11:58:26,FALSE,NA,"1268512434987257861",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",31,TRUE,FALSE,NA,NA
"RT @vkbobby1000: Another day , another barbarian act
 
And shocking part is that this incident took place on most literate state of India.…",FALSE,0,NA,2020-06-04 11:58:22,FALSE,NA,"1268512416590991360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",63,TRUE,FALSE,NA,NA
"They haven't not only killed elephant but also humanity.. 
Shame on humans.. 

#KeralaElephantMurder https://t.co/tLeJ2AZ42T",FALSE,3,NA,2020-06-04 11:58:22,FALSE,NA,"1268512414162726912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realNaveenNegi",0,FALSE,FALSE,NA,NA
"Preliminary autopsy report of #KeralaElephantMurder accessed by @ABPNews. Elephant remained hungry and was in pain… https://t.co/2y5cBWH6Ku",FALSE,22,NA,2020-06-04 11:58:18,TRUE,NA,"1268512399381979136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madrassan_Pinky",5,FALSE,FALSE,NA,NA
"A pregnant elephant died on May 27 after a local allegedly fed her a pineapple stuffed with crackers, in Malappuram… https://t.co/LlZaJEF8tm",FALSE,2,NA,2020-06-04 11:58:13,TRUE,NA,"1268512378397831170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hritik0609",0,FALSE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 11:58:12,FALSE,NA,"1268512375382171648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aman14583769",641,TRUE,FALSE,NA,NA
"RT @shivanipost: The earth equally belongs to all #humanityisdead #blacklifematters #KeralaElephantMurder https://t.co/08biaLNhV6",FALSE,0,NA,2020-06-04 11:58:11,FALSE,NA,"1268512370072190978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","falana_dhimaka",1,TRUE,FALSE,NA,NA
"RT @aamirjawaid88: Watch the latest development on #KeralaElephantMurder  at 6PM with our anchor @Zakka_Jacob on @CNNnews18  with @MBRajesh…",FALSE,0,NA,2020-06-04 11:58:11,FALSE,NA,"1268512368797065216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PetaIndia",3,TRUE,FALSE,NA,NA
"RT @hindustani3082: #JusticeForElephant
#KeralaElephantMurder 

Human become so callous that he dont even care for innocent animal ,and yet…",FALSE,0,NA,2020-06-04 11:58:10,FALSE,NA,"1268512367014371328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YogeshK65637021",154,TRUE,FALSE,NA,NA
"It's of no 
Use to worship  #KeralaElephantMurder https://t.co/RcpnQ9ijqe",FALSE,0,NA,2020-06-04 11:58:09,FALSE,NA,"1268512360605589505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandve16027479",0,FALSE,FALSE,NA,NA
"RT @ThisisKMohan: Literacy doesn't guarantee common sense....!
#Elephant 
#keralaelephant 
#KeralaElephantMurder https://t.co/YphlR8jFKE",FALSE,0,NA,2020-06-04 11:58:08,FALSE,NA,"1268512356629245954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",149,TRUE,FALSE,NA,NA
"the pain she had suffered can't imagine  and I can expressed how much hurt and upset I am thinking how much pain sh… https://t.co/ecH8E1XBuO",FALSE,0,NA,2020-06-04 11:58:07,TRUE,NA,"1268512354188144640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumitcute2010",0,FALSE,FALSE,NA,NA
"It's the end of humanity, Dont kill animals #KeralaElephantMurder https://t.co/U65S30jBMQ",FALSE,1,NA,2020-06-04 11:58:05,FALSE,NA,"1268512343748743170",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deepak_dhabalia",0,FALSE,FALSE,NA,NA
"@AskAnshul #KeralaElephantMurder
I think instead of saying on humanity.

We should raise voice to ban those factori… https://t.co/13eIkYnDWm",FALSE,0,"AskAnshul",2020-06-04 11:58:05,TRUE,"1268510408572153862","1268512343022923782","318673863","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","0Anand_00000",0,FALSE,FALSE,NA,NA
"RT @sairamogirala: He asked FOOD, he was killed 

She asked FOOD, she was killed

More literacy less humanity in Gods own country !!
#keral…",FALSE,0,NA,2020-06-04 11:58:04,FALSE,NA,"1268512340569284610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",177,TRUE,FALSE,NA,NA
"RT @AIPCMaha: The #KeralaElephantMurder represents the worst humanity has to offer.

It is astonishing how Man never fails to amaze in thei…",FALSE,0,NA,2020-06-04 11:58:00,FALSE,NA,"1268512324291375105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shaileshk1619",3,TRUE,FALSE,NA,NA
"RT @MediaScannerIn: #KeralaElephantMurder: No the incident didn’t take place in Malappuram and Elephant was not “fed” with pineapple stuffe…",FALSE,0,NA,2020-06-04 11:57:56,FALSE,NA,"1268512307107131393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","razi_aa",63,TRUE,FALSE,NA,NA
"RT @BarwarRitu: Nothing is scarier than an Angry Mother Nature..Beware Humans!!!
     #KeralaElephantMurder https://t.co/qFlFjT6ReV",FALSE,0,NA,2020-06-04 11:57:54,FALSE,NA,"1268512300215832577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sktaranga",744,TRUE,FALSE,NA,NA
"RT @TheMahi91: What kinds of humans were they.. Even the animals are better than those people.. #KeralaElephantMurder https://t.co/5zlqnMGo…",FALSE,0,NA,2020-06-04 11:57:51,FALSE,NA,"1268512285586153472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",41,TRUE,FALSE,NA,NA
"RT @NabiyaKhan11: While people outraged over the death of the pregnant Elephant &amp; rightly so, I can't help but wonder how no outrage is bei…",FALSE,0,NA,2020-06-04 11:57:47,FALSE,NA,"1268512268402253825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","latif__13",618,TRUE,FALSE,NA,NA
"RT @siddiboy21: *List Of best living beings on Earth*
#KeralaElephantMurder
Humans- https://t.co/1HSNyfTlGg",FALSE,0,NA,2020-06-04 11:57:44,FALSE,NA,"1268512258583224320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zakia_akthar",4,TRUE,FALSE,NA,NA
"RT @Shaantladkii: I don't know who need to hear this but yaa,, <U+0001F636>
Insaano ka bharosa toh tod hi rahe ho <U+0001F62A>
Kam se kam jaanwaro pe toh reham k…",FALSE,0,NA,2020-06-04 11:57:38,FALSE,NA,"1268512231668330496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","innocent_sursa",2,TRUE,FALSE,NA,NA
"RT @CalmeTinku: See This Elephant <U+2665> Rushed To Help Him...
#KeralaElephantMurder https://t.co/wnd2Z1fChY",FALSE,0,NA,2020-06-04 11:57:36,FALSE,NA,"1268512223170879494",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GakharSaab01",25,TRUE,FALSE,NA,NA
"RT @Ashwani9352: #KeralaElephantMurder Need justice for this elephant and her  kids.... https://t.co/SlzlBySZIT",FALSE,0,NA,2020-06-04 11:57:34,FALSE,NA,"1268512216443047938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",44,TRUE,FALSE,NA,NA
